row_num,original_job_code,date_shipped,invoiced_customer,state,city,fixed_job_code,repair_status,repair_confidence,repair_method,repair_notes
14884,,2017-12-20 00:00:00,"Cradar Enterprises, Inc.",Oregon,Roseburg,,UNRESOLVABLE,n/a,State,"Tied 2 candidates at score 1: AVP, AVD"
14885,,2017-12-21 00:00:00,Freedom Underground,Nevada,Henderson,,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14886,,2017-12-22 00:00:00,"Fann Environmental, LLC",Arizona,Prescott,,UNRESOLVABLE,n/a,State,"Tied 19 candidates at score 1: ATU, APM, AQY, AQX, CQQ (+14 more)"
14887,,2017-12-22 00:00:00,"Fann Environmental, LLC",Arizona,Prescott,,UNRESOLVABLE,n/a,State,"Tied 19 candidates at score 1: ATU, APM, AQY, AQX, CQQ (+14 more)"
14888,,2017-12-22 00:00:00,"Fann Environmental, LLC",Arizona,Prescott,,UNRESOLVABLE,n/a,State,"Tied 19 candidates at score 1: ATU, APM, AQY, AQX, CQQ (+14 more)"
14889,,2017-12-31 00:00:00,Geislinger & Sons,Minnesota,Watkins,,UNRESOLVABLE,n/a,State,"Tied 3 candidates at score 1: AJI, BAG, ARW"
14890,,2017-12-31 00:00:00,Geislinger & Sons,Minnesota,Watkins,,UNRESOLVABLE,n/a,State,"Tied 3 candidates at score 1: AJI, BAG, ARW"
14891,,2017-12-31 00:00:00,Geislinger & Sons,Minnesota,Watkins,,UNRESOLVABLE,n/a,State,"Tied 3 candidates at score 1: AJI, BAG, ARW"
14892,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14893,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14894,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14895,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14896,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14897,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14898,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14899,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14900,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14901,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14902,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14903,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14904,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14905,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14906,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14907,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14908,,2018-01-02 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14909,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14910,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14911,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14912,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14913,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14914,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14915,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14916,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14917,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14918,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14919,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14920,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14921,,2018-01-02 00:00:00,Achen-Gardner Construction,Arizona,Tucson,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
14922,,2018-01-03 00:00:00,TARGET CONSTRUCTION,Nevada,"=IFERROR(VLOOKUP($D14922,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 21 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+16 more)"
14923,,2018-01-03 00:00:00,TARGET CONSTRUCTION,Nevada,"=IFERROR(VLOOKUP($D14923,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 21 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+16 more)"
14924,,2018-01-03 00:00:00,TARGET CONSTRUCTION,Nevada,"=IFERROR(VLOOKUP($D14924,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 21 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+16 more)"
14925,,2018-01-03 00:00:00,TARGET CONSTRUCTION,Nevada,"=IFERROR(VLOOKUP($D14925,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 21 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+16 more)"
14926,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14927,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14928,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14929,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14930,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14931,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14932,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14933,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14934,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14935,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14936,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14937,,2018-01-03 00:00:00,Clearwater Pipelines LLC.,Arizona,Queen Creek,,UNRESOLVABLE,n/a,State,"Tied 19 candidates at score 1: ATU, APM, AQY, AQX, CQQ (+14 more)"
14938,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14938,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14939,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14939,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14940,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14940,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14941,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14941,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14942,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14942,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14943,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14943,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14944,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14944,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14945,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14945,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14946,,2018-01-03 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14946,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14947,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14948,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14949,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14950,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14951,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14952,,2018-01-03 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14953,,2018-01-03 00:00:00,TARGET CONSTRUCTION,Nevada,"=IFERROR(VLOOKUP($D14953,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 21 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+16 more)"
14954,,2018-01-04 00:00:00,Triple B Services,Tennessee,Houston,,UNRESOLVABLE,n/a,,No customer or state match found in registry
14955,,2018-01-04 00:00:00,Triple B Services,Tennessee,Houston,,UNRESOLVABLE,n/a,,No customer or state match found in registry
14956,,2018-01-04 00:00:00,Triple B Services,Tennessee,Houston,,UNRESOLVABLE,n/a,,No customer or state match found in registry
14957,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14958,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14959,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14960,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14961,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14962,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14963,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14964,,2018-01-05 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14965,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14966,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14967,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14968,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14969,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14970,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14971,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14972,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14973,,2018-01-05 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14974,,2018-01-05 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14974,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14975,,2018-01-05 00:00:00,Mountain Pine Construction,Nevada,"=IFERROR(VLOOKUP($D14975,'Job Code Data'!$B:$G,5,FALSE),"""")",,UNRESOLVABLE,n/a,State,"Tied 20 candidates at score 1: ASA, ARO, ASG, ATK, ATH (+15 more)"
14976,,2018-01-05 00:00:00,DPE CONSTRUCTION,Arizona,Yuma,,UNRESOLVABLE,n/a,State,"Tied 25 candidates at score 1: ATU, APM, CFB, AQY, AQX (+20 more)"
14977,,2018-01-05 00:00:00,DPE CONSTRUCTION,Arizona,Yuma,,UNRESOLVABLE,n/a,State,"Tied 25 candidates at score 1: ATU, APM, CFB, AQY, AQX (+20 more)"
14978,,2018-01-05 00:00:00,DPE CONSTRUCTION,Arizona,Yuma,,UNRESOLVABLE,n/a,State,"Tied 25 candidates at score 1: ATU, APM, CFB, AQY, AQX (+20 more)"
14979,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14980,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14981,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14982,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14983,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14984,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14985,,2018-01-08 00:00:00,B&F CONTRACTING,Arizona,Mesa,,UNRESOLVABLE,n/a,Customer,"Tied 48 candidates at score 1: BRL, ATU, APM, CBX, AQY (+43 more)"
14986,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14987,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14988,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14989,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14990,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14991,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14992,,2018-01-08 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
14993,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14994,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14995,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14996,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14997,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14998,,2018-01-09 00:00:00,Garney Construction,Colorado,Loveland,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
14999,,2018-01-10 00:00:00,J.W. Fowler Co.,Oregon,Portland,,UNRESOLVABLE,n/a,State,"Tied 2 candidates at score 1: AVP, AVD"
15000,,2018-01-10 00:00:00,J.W. Fowler Co.,Oregon,Portland,,UNRESOLVABLE,n/a,State,"Tied 2 candidates at score 1: AVP, AVD"
15001,,2018-01-10 00:00:00,J.W. Fowler Co.,Oregon,Portland,,UNRESOLVABLE,n/a,State,"Tied 2 candidates at score 1: AVP, AVD"
15002,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15003,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15004,,2018-01-11 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
15005,,2018-01-11 00:00:00,Garney Construction,Colorado,Aurora,AMH,ATTRIBUTED,Medium,Customer+State,Best of 11 candidates (score 2)
15006,,2018-01-11 00:00:00,Triple B Services,Tennessee,Houston,,UNRESOLVABLE,n/a,,No customer or state match found in registry
15007,,2018-01-11 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
15008,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15009,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15010,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15011,,2018-01-11 00:00:00,"Sunroc, Inc.",Utah,Hurricane,,UNRESOLVABLE,n/a,State,"Tied 15 candidates at score 1: AGS, ARB, CKB, AQD, ASZ (+10 more)"
15012,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15013,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15014,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15015,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15016,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15017,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15018,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15019,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15020,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15021,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15022,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15023,,2018-01-12 00:00:00,Achen-Gardner Construction,Arizona,Queen Creek,ATU,ATTRIBUTED,Medium,Customer+State,"Tied 4 candidates at score 2: ATU, ATD, ARN, ATL"
15024,,2018-01-15 00:00:00,Sukut Construction,California,Yucca Valley,AVY,ATTRIBUTED,Medium,Customer+State,"Tied 2 candidates at score 2: AVY, ANB"
